Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Month_Name,Order_Quarter,Order_DayOfWeek,Shipping_Days,Sales_Capped,Profit_Capped,Profit_Margin,Year,Month,Month_Name,Quarter,Day_of_Week,Is_Weekend,Sales_Category,Profit_Status,Discount_Category
CA-16536,2015-04-15,2015-04-20,Standard Class,Customer_754,Corporate,United States,City_192,Florida,56211,South,PROD-7035,Office Supplies,Labels,Labels Product 132,2631.26,8,0.2,-545.52,2015,4,April,2,Wednesday,5,2631.26,-545.52,-20.732272751457476,2015,4,April,2,Wednesday,False,$1K-5K,Loss,Medium
CA-16537,2015-03-27,2015-04-02,Second Class,Customer_175,Corporate,United States,City_311,Kentucky,44765,South,PROD-1815,Office Supplies,Supplies,Supplies Product 140,1772.94,7,0.0,-76.5,2015,3,March,1,Friday,6,1772.94,-76.5,-4.314866831364852,2015,3,March,1,Friday,False,$1K-5K,Loss,No Discount
CA-16538,2017-02-20,2017-02-21,Standard Class,Customer_268,Corporate,United States,City_34,Ohio,91443,East,PROD-4618,Office Supplies,Envelopes,Envelopes Product 199,3955.47,8,0.0,-658.11,2017,2,February,1,Monday,1,3955.47,-658.11,-16.63797222580376,2017,2,February,1,Monday,False,$1K-5K,Loss,No Discount
CA-16539,2014-01-07,2014-01-14,Second Class,Customer_791,Corporate,United States,City_303,Florida,98082,South,PROD-1437,Furniture,Bookcases,Bookcases Product 172,5249.8,13,0.1,-602.75,2014,1,January,1,Tuesday,7,5249.8,-602.75,-11.481389767229228,2014,1,January,1,Tuesday,False,>$5K,Loss,Low
CA-16540,2014-10-30,2014-11-01,Standard Class,Customer_751,Consumer,United States,City_334,Nevada,91262,West,PROD-8530,Technology,Accessories,Accessories Product 97,25785.8,12,0.1,7930.61,2014,10,October,4,Thursday,2,18522.31,2039.525,30.755726019747303,2014,10,October,4,Thursday,False,>$5K,Profitable,Low
CA-16541,2014-01-13,2014-01-15,Standard Class,Customer_427,Consumer,United States,City_391,Louisiana,10910,South,PROD-3634,Technology,Copiers,Copiers Product 43,2431.85,13,0.0,676.79,2014,1,January,1,Monday,2,2431.85,676.79,27.83025268828258,2014,1,January,1,Monday,False,$1K-5K,Profitable,No Discount
CA-16542,2017-09-24,2017-10-01,Standard Class,Customer_85,Corporate,United States,City_236,Nevada,62465,West,PROD-2983,Furniture,Furnishings,Furnishings Product 125,13255.96,10,0.15,4374.76,2017,9,September,3,Sunday,7,13255.96,2039.525,33.00221183528013,2017,9,September,3,Sunday,True,>$5K,Profitable,Medium
CA-16543,2015-08-21,2015-08-25,First Class,Customer_797,Corporate,United States,City_416,Tennessee,75632,South,PROD-1055,Furniture,Tables,Tables Product 1,2607.84,3,0.0,814.87,2015,8,August,3,Friday,4,2607.84,814.87,31.246932327136633,2015,8,August,3,Friday,False,$1K-5K,Profitable,No Discount
CA-16544,2014-10-12,2014-10-14,Standard Class,Customer_536,Home Office,United States,City_8,Oregon,76115,West,PROD-8598,Technology,Accessories,Accessories Product 17,25999.24,12,0.0,4116.51,2014,10,October,4,Sunday,2,18522.31,2039.525,15.833193585658659,2014,10,October,4,Sunday,True,>$5K,Profitable,No Discount
CA-16545,2014-02-20,2014-02-21,Standard Class,Customer_207,Corporate,United States,City_276,Idaho,54662,West,PROD-9238,Furniture,Bookcases,Bookcases Product 22,2887.85,8,0.0,451.26,2014,2,February,1,Thursday,1,2887.85,451.26,15.626157868310333,2014,2,February,1,Thursday,False,$1K-5K,Profitable,No Discount
CA-16546,2017-05-03,2017-05-09,First Class,Customer_445,Corporate,United States,City_429,Colorado,94592,West,PROD-3097,Technology,Accessories,Accessories Product 74,29371.94,13,0.0,-1840.65,2017,5,May,2,Wednesday,6,18522.31,-1647.4350000000002,-6.266695356180082,2017,5,May,2,Wednesday,False,>$5K,Loss,No Discount
CA-16547,2017-04-07,2017-04-10,Standard Class,Customer_358,Home Office,United States,City_462,Oregon,43630,West,PROD-7796,Office Supplies,Supplies,Supplies Product 89,2363.17,11,0.2,267.22,2017,4,April,2,Friday,3,2363.17,267.22,11.307692633200322,2017,4,April,2,Friday,False,$1K-5K,Profitable,Medium
CA-16548,2016-07-24,2016-07-30,Second Class,Customer_597,Home Office,United States,City_270,Louisiana,98605,South,PROD-5375,Technology,Accessories,Accessories Product 33,9588.71,9,0.0,-2622.33,2016,7,July,3,Sunday,6,9588.71,-1647.4350000000002,-27.348100005110176,2016,7,July,3,Sunday,True,>$5K,Loss,No Discount
CA-16549,2015-01-03,2015-01-10,Standard Class,Customer_437,Home Office,United States,City_340,Alabama,84671,South,PROD-7218,Office Supplies,Storage,Storage Product 56,3921.65,14,0.0,1196.92,2015,1,January,1,Saturday,7,3921.65,1196.92,30.520826692846125,2015,1,January,1,Saturday,True,$1K-5K,Profitable,No Discount
CA-16550,2015-01-21,2015-01-24,Standard Class,Customer_787,Home Office,United States,City_3,Louisiana,83606,South,PROD-5724,Technology,Machines,Machines Product 133,16894.38,7,0.0,766.64,2015,1,January,1,Wednesday,3,16894.38,766.64,4.537840394261287,2015,1,January,1,Wednesday,False,>$5K,Profitable,No Discount
CA-16551,2014-06-16,2014-06-23,Standard Class,Customer_397,Consumer,United States,City_312,Utah,11812,West,PROD-7518,Office Supplies,Appliances,Appliances Product 115,236.14,6,0.15,-24.76,2014,6,June,2,Monday,7,236.14,-24.76,-10.485305327348184,2014,6,June,2,Monday,False,$100-500,Loss,Medium
CA-16552,2017-03-31,2017-04-05,Standard Class,Customer_311,Corporate,United States,City_334,Washington,26951,West,PROD-4955,Technology,Accessories,Accessories Product 84,7498.93,10,0.0,-2069.52,2017,3,March,1,Friday,5,7498.93,-1647.4350000000002,-27.597537248647473,2017,3,March,1,Friday,False,>$5K,Loss,No Discount
CA-16553,2014-03-14,2014-03-17,First Class,Customer_235,Consumer,United States,City_488,Georgia,54507,East,PROD-8936,Technology,Machines,Machines Product 29,8159.77,4,0.1,944.73,2014,3,March,1,Friday,3,8159.77,944.73,11.57789986727567,2014,3,March,1,Friday,False,>$5K,Profitable,Low
CA-16554,2017-08-02,2017-08-04,Standard Class,Customer_73,Home Office,United States,City_431,Florida,10674,East,PROD-8169,Technology,Accessories,Accessories Product 107,16957.34,8,0.0,-3970.07,2017,8,August,3,Wednesday,2,16957.34,-1647.4350000000002,-23.412103549259495,2017,8,August,3,Wednesday,False,>$5K,Loss,No Discount
CA-16555,2015-01-06,2015-01-07,Standard Class,Customer_149,Corporate,United States,City_235,Wisconsin,68500,Central,PROD-8436,Office Supplies,Art,Art Product 31,2123.15,8,0.0,457.96,2015,1,January,1,Tuesday,1,2123.15,457.96,21.569837270093963,2015,1,January,1,Tuesday,False,$1K-5K,Profitable,No Discount
CA-16556,2016-06-01,2016-06-07,Same Day,Customer_685,Corporate,United States,City_23,Nevada,25218,West,PROD-5461,Technology,Machines,Machines Product 45,907.79,6,0.1,11.41,2016,6,June,2,Wednesday,6,907.79,11.41,1.256898621927979,2016,6,June,2,Wednesday,False,$500-1K,Profitable,Low
CA-16557,2017-07-11,2017-07-18,First Class,Customer_707,Consumer,United States,City_394,Ohio,20056,East,PROD-8313,Technology,Phones,Phones Product 166,5779.98,4,0.0,-1015.56,2017,7,July,3,Tuesday,7,5779.98,-1015.56,-17.570303011429107,2017,7,July,3,Tuesday,False,>$5K,Loss,No Discount
CA-16558,2015-10-13,2015-10-20,Standard Class,Customer_498,Consumer,United States,City_394,Nebraska,82696,Central,PROD-5145,Office Supplies,Envelopes,Envelopes Product 78,112.69,10,0.0,22.07,2015,10,October,4,Tuesday,7,112.69,22.07,19.584701393202593,2015,10,October,4,Tuesday,False,$100-500,Profitable,No Discount
CA-16559,2014-07-30,2014-08-04,Standard Class,Customer_796,Consumer,United States,City_182,Georgia,86896,East,PROD-7789,Furniture,Furnishings,Furnishings Product 69,3166.41,5,0.0,1153.63,2014,7,July,3,Wednesday,5,3166.41,1153.63,36.43337407347754,2014,7,July,3,Wednesday,False,$1K-5K,Profitable,No Discount
CA-16560,2016-05-29,2016-06-04,First Class,Customer_532,Corporate,United States,City_185,Michigan,65338,Central,PROD-5123,Technology,Phones,Phones Product 199,1580.8,2,0.1,87.05,2016,5,May,2,Sunday,6,1580.8,87.05,5.506705465587045,2016,5,May,2,Sunday,True,$1K-5K,Profitable,Low
CA-16561,2014-10-21,2014-10-22,Second Class,Customer_610,Consumer,United States,City_152,Florida,79435,East,PROD-5233,Office Supplies,Storage,Storage Product 194,266.8,2,0.2,65.22,2014,10,October,4,Tuesday,1,266.8,65.22,24.44527736131934,2014,10,October,4,Tuesday,False,$100-500,Profitable,Medium
CA-16562,2016-02-29,2016-03-03,Standard Class,Customer_433,Consumer,United States,City_442,Minnesota,60612,Central,PROD-7979,Furniture,Chairs,Chairs Product 37,370.24,10,0.0,-26.58,2016,2,February,1,Monday,3,370.24,-26.58,-7.179127052722557,2016,2,February,1,Monday,False,$100-500,Loss,No Discount
CA-16563,2015-07-13,2015-07-20,Standard Class,Customer_382,Corporate,United States,City_24,Idaho,59337,West,PROD-2393,Technology,Copiers,Copiers Product 190,7235.53,4,0.0,2245.48,2015,7,July,3,Monday,7,7235.53,2039.525,31.03407766950037,2015,7,July,3,Monday,False,>$5K,Profitable,No Discount
CA-16564,2016-11-14,2016-11-21,First Class,Customer_20,Corporate,United States,City_493,Georgia,95494,South,PROD-1227,Office Supplies,Art,Art Product 42,4500.63,10,0.0,925.13,2016,11,November,4,Monday,7,4500.63,925.13,20.55556666511133,2016,11,November,4,Monday,False,$1K-5K,Profitable,No Discount
CA-16565,2015-05-08,2015-05-13,Standard Class,Customer_618,Consumer,United States,City_434,South Carolina,39035,South,PROD-3476,Office Supplies,Art,Art Product 71,1068.72,6,0.15,-54.38,2015,5,May,2,Friday,5,1068.72,-54.38,-5.088329964817726,2015,5,May,2,Friday,False,$1K-5K,Loss,Medium
CA-16566,2014-11-18,2014-11-25,Standard Class,Customer_354,Home Office,United States,City_15,South Carolina,96020,South,PROD-2563,Furniture,Furnishings,Furnishings Product 80,1171.21,5,0.0,337.19,2014,11,November,4,Tuesday,7,1171.21,337.19,28.78988396615466,2014,11,November,4,Tuesday,False,$1K-5K,Profitable,No Discount
CA-16567,2016-05-16,2016-05-17,Standard Class,Customer_421,Corporate,United States,City_302,Massachusetts,27812,East,PROD-4285,Office Supplies,Labels,Labels Product 8,840.61,3,0.0,170.31,2016,5,May,2,Monday,1,840.61,170.31,20.260287172410514,2016,5,May,2,Monday,False,$500-1K,Profitable,No Discount
CA-16568,2016-04-11,2016-04-16,Standard Class,Customer_632,Home Office,United States,City_483,Arkansas,74624,South,PROD-3784,Office Supplies,Labels,Labels Product 39,774.33,2,0.15,133.95,2016,4,April,2,Monday,5,774.33,133.95,17.298826081903062,2016,4,April,2,Monday,False,$500-1K,Profitable,Medium
CA-16569,2016-12-07,2016-12-08,Second Class,Customer_535,Consumer,United States,City_343,South Carolina,15085,South,PROD-5693,Office Supplies,Labels,Labels Product 38,399.53,4,0.0,41.13,2016,12,December,4,Wednesday,1,399.53,41.13,10.294596150476812,2016,12,December,4,Wednesday,False,$100-500,Profitable,No Discount
CA-16570,2016-05-08,2016-05-14,Second Class,Customer_209,Home Office,United States,City_480,Missouri,35686,Central,PROD-9355,Office Supplies,Paper,Paper Product 174,2014.14,8,0.15,-33.43,2016,5,May,2,Sunday,6,2014.14,-33.43,-1.659765458210452,2016,5,May,2,Sunday,True,$1K-5K,Loss,Medium
CA-16571,2015-05-27,2015-05-30,Second Class,Customer_473,Consumer,United States,City_350,Maryland,66318,East,PROD-5566,Technology,Phones,Phones Product 81,2455.51,4,0.3,532.2,2015,5,May,2,Wednesday,3,2455.51,532.2,21.673705258785343,2015,5,May,2,Wednesday,False,$1K-5K,Profitable,High
CA-16572,2016-09-25,2016-09-26,Second Class,Customer_307,Consumer,United States,City_322,Florida,79469,South,PROD-9573,Furniture,Furnishings,Furnishings Product 97,11439.65,10,0.2,-816.6,2016,9,September,3,Sunday,1,11439.65,-816.6,-7.138330281083776,2016,9,September,3,Sunday,True,>$5K,Loss,Medium
CA-16573,2014-04-05,2014-04-09,Standard Class,Customer_642,Consumer,United States,City_45,Utah,28068,West,PROD-5524,Technology,Accessories,Accessories Product 12,8741.37,4,0.0,3046.86,2014,4,April,2,Saturday,4,8741.37,2039.525,34.8556347574808,2014,4,April,2,Saturday,True,>$5K,Profitable,No Discount
CA-16574,2017-03-30,2017-04-06,Standard Class,Customer_295,Consumer,United States,City_9,Texas,59696,Central,PROD-1467,Office Supplies,Appliances,Appliances Product 106,444.89,3,0.0,150.58,2017,3,March,1,Thursday,7,444.89,150.58,33.84656881476321,2017,3,March,1,Thursday,False,$100-500,Profitable,No Discount
CA-16575,2016-08-13,2016-08-16,Second Class,Customer_410,Consumer,United States,City_191,Louisiana,37674,South,PROD-3001,Office Supplies,Supplies,Supplies Product 119,583.39,8,0.0,94.76,2016,8,August,3,Saturday,3,583.39,94.76,16.242993537770616,2016,8,August,3,Saturday,True,$500-1K,Profitable,No Discount
CA-16576,2014-06-30,2014-07-01,Standard Class,Customer_249,Home Office,United States,City_478,Tennessee,63060,South,PROD-1366,Furniture,Chairs,Chairs Product 163,13172.99,12,0.1,1072.38,2014,6,June,2,Monday,1,13172.99,1072.38,8.140748607567454,2014,6,June,2,Monday,False,>$5K,Profitable,Low
CA-16577,2017-09-29,2017-09-30,Standard Class,Customer_303,Home Office,United States,City_422,Oregon,84833,West,PROD-9152,Technology,Phones,Phones Product 173,4551.13,5,0.0,-149.15,2017,9,September,3,Friday,1,4551.13,-149.15,-3.277208077993817,2017,9,September,3,Friday,False,$1K-5K,Loss,No Discount
CA-16578,2016-05-31,2016-06-03,Same Day,Customer_234,Home Office,United States,City_212,Iowa,67743,Central,PROD-7483,Furniture,Tables,Tables Product 113,19443.54,13,0.15,-3795.54,2016,5,May,2,Tuesday,3,18522.31,-1647.4350000000002,-19.520827997370848,2016,5,May,2,Tuesday,False,>$5K,Loss,Medium
CA-16579,2014-09-17,2014-09-18,First Class,Customer_711,Consumer,United States,City_393,Idaho,40082,West,PROD-4092,Furniture,Tables,Tables Product 184,15617.57,12,0.0,57.01,2014,9,September,3,Wednesday,1,15617.57,57.01,0.36503758267131187,2014,9,September,3,Wednesday,False,>$5K,Profitable,No Discount
CA-16580,2015-03-22,2015-03-23,Same Day,Customer_667,Home Office,United States,City_183,Florida,58920,South,PROD-1823,Office Supplies,Storage,Storage Product 151,4227.91,12,0.0,229.36,2015,3,March,1,Sunday,1,4227.91,229.36,5.424902611455779,2015,3,March,1,Sunday,True,$1K-5K,Profitable,No Discount
CA-16581,2015-02-01,2015-02-02,Second Class,Customer_701,Consumer,United States,City_343,Missouri,54526,Central,PROD-7537,Office Supplies,Appliances,Appliances Product 193,72.05,1,0.0,19.57,2015,2,February,1,Sunday,1,72.05,19.57,27.161693268563496,2015,2,February,1,Sunday,True,<$100,Profitable,No Discount
CA-16582,2016-06-07,2016-06-10,Second Class,Customer_96,Consumer,United States,City_176,Kansas,53969,Central,PROD-2932,Furniture,Bookcases,Bookcases Product 100,8323.27,7,0.0,-906.08,2016,6,June,2,Tuesday,3,8323.27,-906.08,-10.886106061680085,2016,6,June,2,Tuesday,False,>$5K,Loss,No Discount
CA-16583,2014-12-11,2014-12-13,Second Class,Customer_38,Consumer,United States,City_161,Wisconsin,79485,Central,PROD-1815,Office Supplies,Supplies,Supplies Product 192,1086.56,9,0.0,343.87,2014,12,December,4,Thursday,2,1086.56,343.87,31.647585039022236,2014,12,December,4,Thursday,False,$1K-5K,Profitable,No Discount
CA-16584,2015-10-10,2015-10-16,Second Class,Customer_595,Corporate,United States,City_273,Nebraska,49044,Central,PROD-4954,Technology,Copiers,Copiers Product 29,4912.74,3,0.3,417.93,2015,10,October,4,Saturday,6,4912.74,417.93,8.507065303679822,2015,10,October,4,Saturday,True,$1K-5K,Profitable,High
CA-16585,2016-03-15,2016-03-21,Standard Class,Customer_108,Corporate,United States,City_46,Wisconsin,35274,Central,PROD-8067,Office Supplies,Supplies,Supplies Product 137,1909.37,12,0.15,503.47,2016,3,March,1,Tuesday,6,1909.37,503.47,26.368383288728747,2016,3,March,1,Tuesday,False,$1K-5K,Profitable,Medium
CA-16586,2014-11-06,2014-11-10,Standard Class,Customer_290,Consumer,United States,City_115,Oregon,13969,West,PROD-7360,Furniture,Tables,Tables Product 28,623.47,8,0.2,-148.45,2014,11,November,4,Thursday,4,623.47,-148.45,-23.810287584005643,2014,11,November,4,Thursday,False,$500-1K,Loss,Medium
CA-16587,2016-07-25,2016-07-26,Standard Class,Customer_411,Home Office,United States,City_470,New Mexico,47108,West,PROD-2127,Office Supplies,Binders,Binders Product 130,310.92,11,0.0,64.75,2016,7,July,3,Monday,1,310.92,64.75,20.825292679789012,2016,7,July,3,Monday,False,$100-500,Profitable,No Discount
CA-16588,2016-07-22,2016-07-25,Standard Class,Customer_375,Consumer,United States,City_240,Kansas,66765,Central,PROD-1014,Office Supplies,Envelopes,Envelopes Product 104,1294.13,7,0.0,184.85,2016,7,July,3,Friday,3,1294.13,184.85,14.283727291694031,2016,7,July,3,Friday,False,$1K-5K,Profitable,No Discount
CA-16589,2015-12-20,2015-12-22,Standard Class,Customer_404,Consumer,United States,City_376,New Jersey,87011,East,PROD-3870,Furniture,Chairs,Chairs Product 88,4360.67,3,0.0,1197.75,2015,12,December,4,Sunday,2,4360.67,1197.75,27.467109412085755,2015,12,December,4,Sunday,True,$1K-5K,Profitable,No Discount
CA-16590,2015-09-14,2015-09-16,Standard Class,Customer_58,Consumer,United States,City_432,Oregon,15407,West,PROD-7443,Furniture,Furnishings,Furnishings Product 44,19657.62,14,0.0,-4139.01,2015,9,September,3,Monday,2,18522.31,-1647.4350000000002,-21.05549908890293,2015,9,September,3,Monday,False,>$5K,Loss,No Discount
CA-16591,2015-08-30,2015-09-05,Standard Class,Customer_542,Consumer,United States,City_161,Oregon,35611,West,PROD-2666,Technology,Machines,Machines Product 66,4228.08,8,0.0,-600.55,2015,8,August,3,Sunday,6,4228.08,-600.55,-14.203846663260864,2015,8,August,3,Sunday,True,$1K-5K,Loss,No Discount
CA-16592,2016-10-06,2016-10-07,Second Class,Customer_212,Consumer,United States,City_183,Iowa,90565,Central,PROD-1420,Furniture,Bookcases,Bookcases Product 7,1047.11,11,0.2,197.93,2016,10,October,4,Thursday,1,1047.11,197.93,18.902503079905646,2016,10,October,4,Thursday,False,$1K-5K,Profitable,Medium
CA-16593,2014-04-07,2014-04-10,Second Class,Customer_50,Corporate,United States,City_75,Texas,56015,Central,PROD-1537,Furniture,Furnishings,Furnishings Product 116,10526.55,11,0.0,-1937.89,2014,4,April,2,Monday,3,10526.55,-1647.4350000000002,-18.40954538761513,2014,4,April,2,Monday,False,>$5K,Loss,No Discount
CA-16594,2014-04-11,2014-04-16,Second Class,Customer_594,Consumer,United States,City_454,Georgia,79382,South,PROD-2933,Furniture,Chairs,Chairs Product 191,7147.5,7,0.0,2829.4,2014,4,April,2,Friday,5,7147.5,2039.525,39.58586918502973,2014,4,April,2,Friday,False,>$5K,Profitable,No Discount
CA-16595,2017-10-22,2017-10-25,Standard Class,Customer_293,Home Office,United States,City_123,Kansas,92364,Central,PROD-7816,Technology,Accessories,Accessories Product 193,1883.09,2,0.15,313.37,2017,10,October,4,Sunday,3,1883.09,313.37,16.641265154612896,2017,10,October,4,Sunday,True,$1K-5K,Profitable,Medium
CA-16596,2014-01-15,2014-01-18,Standard Class,Customer_513,Corporate,United States,City_55,Arizona,54178,West,PROD-7768,Technology,Accessories,Accessories Product 175,2732.72,3,0.2,-91.56,2014,1,January,1,Wednesday,3,2732.72,-91.56,-3.350507918850084,2014,1,January,1,Wednesday,False,$1K-5K,Loss,Medium
CA-16597,2017-06-27,2017-07-03,Second Class,Customer_158,Consumer,United States,City_99,Missouri,88021,Central,PROD-4667,Office Supplies,Binders,Binders Product 31,321.66,3,0.0,-32.13,2017,6,June,2,Tuesday,6,321.66,-32.13,-9.988808058198098,2017,6,June,2,Tuesday,False,$100-500,Loss,No Discount
CA-16598,2014-06-28,2014-07-05,First Class,Customer_689,Home Office,United States,City_195,Georgia,73513,South,PROD-9915,Furniture,Chairs,Chairs Product 190,16068.0,11,0.0,1940.37,2014,6,June,2,Saturday,7,16068.0,1940.37,12.075989544436146,2014,6,June,2,Saturday,True,>$5K,Profitable,No Discount
CA-16599,2015-01-04,2015-01-06,Standard Class,Customer_539,Consumer,United States,City_202,Kansas,67225,Central,PROD-6330,Office Supplies,Storage,Storage Product 156,457.58,1,0.0,174.51,2015,1,January,1,Sunday,2,457.58,174.51,38.13759342628612,2015,1,January,1,Sunday,True,$100-500,Profitable,No Discount
CA-16600,2017-11-18,2017-11-25,Standard Class,Customer_196,Corporate,United States,City_53,Montana,39256,West,PROD-4073,Furniture,Tables,Tables Product 161,12516.24,14,0.1,4331.4,2017,11,November,4,Saturday,7,12516.24,2039.525,34.60623957354605,2017,11,November,4,Saturday,True,>$5K,Profitable,Low
CA-16601,2015-05-01,2015-05-05,Second Class,Customer_376,Corporate,United States,City_433,Illinois,88910,Central,PROD-3065,Technology,Machines,Machines Product 139,386.44,2,0.15,-28.68,2015,5,May,2,Friday,4,386.44,-28.68,-7.421591967705206,2015,5,May,2,Friday,False,$100-500,Loss,Medium
CA-16602,2016-04-15,2016-04-17,First Class,Customer_186,Corporate,United States,City_459,Montana,19046,West,PROD-3684,Technology,Copiers,Copiers Product 90,9783.89,9,0.0,-1148.21,2016,4,April,2,Friday,2,9783.89,-1148.21,-11.73572065916522,2016,4,April,2,Friday,False,>$5K,Loss,No Discount
CA-16603,2016-02-05,2016-02-10,Standard Class,Customer_332,Consumer,United States,City_350,Oregon,64419,West,PROD-3927,Technology,Machines,Machines Product 44,2292.56,2,0.0,-617.59,2016,2,February,1,Friday,5,2292.56,-617.59,-26.938880552744532,2016,2,February,1,Friday,False,$1K-5K,Loss,No Discount
CA-16604,2014-03-18,2014-03-20,Second Class,Customer_279,Corporate,United States,City_72,New Mexico,81895,West,PROD-7659,Technology,Phones,Phones Product 72,8003.32,12,0.0,-656.32,2014,3,March,1,Tuesday,2,8003.32,-656.32,-8.200596752347776,2014,3,March,1,Tuesday,False,>$5K,Loss,No Discount
CA-16605,2015-04-26,2015-05-02,Second Class,Customer_567,Home Office,United States,City_32,Mississippi,57294,South,PROD-6837,Office Supplies,Paper,Paper Product 176,2227.13,10,0.1,-221.94,2015,4,April,2,Sunday,6,2227.13,-221.94,-9.965291653383503,2015,4,April,2,Sunday,True,$1K-5K,Loss,Low
CA-16606,2014-05-23,2014-05-25,Standard Class,Customer_231,Home Office,United States,City_60,Minnesota,31281,Central,PROD-6547,Office Supplies,Art,Art Product 91,903.4,10,0.15,-73.18,2014,5,May,2,Friday,2,903.4,-73.18,-8.100509187513838,2014,5,May,2,Friday,False,$500-1K,Loss,Medium
CA-16607,2015-06-09,2015-06-15,Second Class,Customer_677,Consumer,United States,City_245,Minnesota,77170,Central,PROD-7697,Furniture,Tables,Tables Product 10,2935.85,7,0.2,281.35,2015,6,June,2,Tuesday,6,2935.85,281.35,9.583255275303577,2015,6,June,2,Tuesday,False,$1K-5K,Profitable,Medium
CA-16608,2015-09-04,2015-09-10,Standard Class,Customer_171,Consumer,United States,City_145,Florida,58920,South,PROD-3133,Furniture,Tables,Tables Product 154,3375.64,3,0.1,-156.26,2015,9,September,3,Friday,6,3375.64,-156.26,-4.629048121245156,2015,9,September,3,Friday,False,$1K-5K,Loss,Low
CA-16609,2017-05-11,2017-05-17,Standard Class,Customer_308,Corporate,United States,City_435,Minnesota,74098,Central,PROD-6861,Office Supplies,Storage,Storage Product 136,4205.54,11,0.1,356.88,2017,5,May,2,Thursday,6,4205.54,356.88,8.485949485678415,2017,5,May,2,Thursday,False,$1K-5K,Profitable,Low
CA-16610,2015-12-04,2015-12-08,Standard Class,Customer_478,Consumer,United States,City_306,Maryland,42194,East,PROD-8726,Furniture,Chairs,Chairs Product 123,12221.4,13,0.0,-1754.42,2015,12,December,4,Friday,4,12221.4,-1647.4350000000002,-14.35531117547908,2015,12,December,4,Friday,False,>$5K,Loss,No Discount
CA-16611,2017-05-12,2017-05-16,Standard Class,Customer_596,Corporate,United States,City_259,Washington,53642,West,PROD-8740,Technology,Copiers,Copiers Product 43,3676.97,9,0.1,832.35,2017,5,May,2,Friday,4,3676.97,832.35,22.636845010973712,2017,5,May,2,Friday,False,$1K-5K,Profitable,Low
CA-16612,2015-07-13,2015-07-18,First Class,Customer_191,Consumer,United States,City_313,Florida,62523,East,PROD-6849,Furniture,Furnishings,Furnishings Product 20,2913.02,3,0.0,880.28,2015,7,July,3,Monday,5,2913.02,880.28,30.218810718772954,2015,7,July,3,Monday,False,$1K-5K,Profitable,No Discount
CA-16613,2017-02-14,2017-02-18,Second Class,Customer_446,Corporate,United States,City_401,Massachusetts,35080,East,PROD-4346,Technology,Machines,Machines Product 29,21880.09,11,0.1,-4870.86,2017,2,February,1,Tuesday,4,18522.31,-1647.4350000000002,-22.261608613127276,2017,2,February,1,Tuesday,False,>$5K,Loss,Low
CA-16614,2015-10-16,2015-10-21,Second Class,Customer_703,Consumer,United States,City_87,New Jersey,94690,East,PROD-1222,Furniture,Tables,Tables Product 142,3053.69,3,0.0,82.52,2015,10,October,4,Friday,5,3053.69,82.52,2.702304425138111,2015,10,October,4,Friday,False,$1K-5K,Profitable,No Discount
CA-16615,2016-03-18,2016-03-23,Standard Class,Customer_110,Consumer,United States,City_167,Texas,25947,Central,PROD-5669,Office Supplies,Envelopes,Envelopes Product 127,1321.8,11,0.3,-147.9,2016,3,March,1,Friday,5,1321.8,-147.9,-11.189287335451658,2016,3,March,1,Friday,False,$1K-5K,Loss,High
CA-16616,2015-07-26,2015-07-28,First Class,Customer_579,Consumer,United States,City_95,Montana,57531,West,PROD-5797,Office Supplies,Supplies,Supplies Product 89,111.9,11,0.0,-28.41,2015,7,July,3,Sunday,2,111.9,-28.41,-25.388739946380696,2015,7,July,3,Sunday,True,$100-500,Loss,No Discount
CA-16617,2016-04-23,2016-04-24,First Class,Customer_433,Consumer,United States,City_16,New York,74718,East,PROD-5146,Office Supplies,Envelopes,Envelopes Product 50,497.25,5,0.0,-101.86,2016,4,April,2,Saturday,1,497.25,-101.86,-20.48466566113625,2016,4,April,2,Saturday,True,$100-500,Loss,No Discount
CA-16618,2015-05-03,2015-05-06,Second Class,Customer_609,Home Office,United States,City_463,Georgia,76230,South,PROD-7790,Office Supplies,Storage,Storage Product 173,1606.05,11,0.0,139.0,2015,5,May,2,Sunday,3,1606.05,139.0,8.654774135300894,2015,5,May,2,Sunday,True,$1K-5K,Profitable,No Discount
CA-16619,2017-06-16,2017-06-20,First Class,Customer_588,Corporate,United States,City_430,Texas,36472,Central,PROD-4384,Furniture,Bookcases,Bookcases Product 15,17559.2,12,0.0,3788.39,2017,6,June,2,Friday,4,17559.2,2039.525,21.57495785684997,2017,6,June,2,Friday,False,>$5K,Profitable,No Discount
CA-16620,2016-03-22,2016-03-23,Standard Class,Customer_136,Home Office,United States,City_327,Georgia,13446,South,PROD-7015,Office Supplies,Labels,Labels Product 92,3121.99,14,0.0,-820.93,2016,3,March,1,Tuesday,1,3121.99,-820.93,-26.29508742821085,2016,3,March,1,Tuesday,False,$1K-5K,Loss,No Discount
CA-16621,2016-08-12,2016-08-17,Standard Class,Customer_5,Home Office,United States,City_326,Nebraska,17471,Central,PROD-3375,Office Supplies,Art,Art Product 27,172.5,8,0.0,65.61,2016,8,August,3,Friday,5,172.5,65.61,38.03478260869565,2016,8,August,3,Friday,False,$100-500,Profitable,No Discount
